Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,753,15901.536134519656
,,,,,,,754,15926.540141504709
,,,,,,,755,15931.196758190184
,,,,,,,756,15890.90690078107
,,,,,,,757,15739.566858503107
,,,,,,,758,15596.02158763344
,,,,,,,759,15288.48242479702
,,,,,,,760,15142.710076382125
,,,,,,,761,15571.523734635939
,,,,,,,762,16938.949347405647
,,,,,,,763,17116.103243048747
,,,,,,,764,16694.98312540572
,,,,,,,765,16023.82293791215
,,,,,,,766,14920.407245049413
,,,,,,,767,13475.843764576823
,,,,,,,768,12195.274176070987
,,,,,,,769,11365.181636486177
,,,,,,,770,10943.049210868048
,,,,,,,771,10750.710695598396
,,,,,,,772,10762.858391299638
,,,,,,,773,11121.21541448625
,,,,,,,774,12282.332661929882
,,,,,,,775,14455.75788447694
,,,,,,,776,15578.20496727162
,,,,,,,777,15796.45856670392
,,,,,,,778,15948.608455361966
,,,,,,,779,16100.85957481752
,,,,,,,780,16129.102967322906
,,,,,,,781,16072.818643907154
,,,,,,,782,16052.673715202596
,,,,,,,783,15991.93523669639
,,,,,,,784,16130.62142928556
,,,,,,,785,16833.466856399868
,,,,,,,786,17869.260376525697
,,,,,,,787,17900.6419237539
,,,,,,,788,17509.89104536398
,,,,,,,789,16853.915477496957
