Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,645,15800.46298380715
,,,,,,,646,15066.345019403261
,,,,,,,647,13634.657340394899
,,,,,,,648,12462.195437697925
,,,,,,,649,11697.535633285263
,,,,,,,650,11312.895306441002
,,,,,,,651,11168.52228114786
,,,,,,,652,11003.36584813296
,,,,,,,653,11506.432422441258
,,,,,,,654,11187.893349447248
,,,,,,,655,11988.725507141717
,,,,,,,656,12598.732161181972
,,,,,,,657,13608.419961827902
,,,,,,,658,14960.166650820447
,,,,,,,659,15678.975014575659
,,,,,,,660,15333.275186608595
,,,,,,,661,15173.623306819929
,,,,,,,662,14917.518760959525
,,,,,,,663,15598.867400245967
,,,,,,,664,14809.901274046753
,,,,,,,665,15658.231279309584
,,,,,,,666,17716.64854424064
,,,,,,,667,17899.224160735248
,,,,,,,668,17508.447496807974
,,,,,,,669,16818.474065655704
,,,,,,,670,15702.33614010552
,,,,,,,671,14102.777440302043
,,,,,,,672,12835.319842468345
,,,,,,,673,11864.606262286945
,,,,,,,674,11397.40061248333
,,,,,,,675,11110.01235169285
,,,,,,,676,11348.137340637004
,,,,,,,677,11468.629531230814
,,,,,,,678,12625.40692857289
,,,,,,,679,14756.251220413107
,,,,,,,680,15919.209586350838
,,,,,,,681,16081.849793863945
,,,,,,,682,14957.18923302132
,,,,,,,683,14855.544434311862
,,,,,,,684,15119.267083475095
,,,,,,,685,15231.731552661131
,,,,,,,686,14618.997417292561
,,,,,,,687,15205.113318519563
,,,,,,,688,14786.255498647353
,,,,,,,689,15609.009663541727
,,,,,,,690,16994.519595944632
,,,,,,,691,17199.050941226476
,,,,,,,692,16382.272439969589
,,,,,,,693,15777.0244969887
,,,,,,,694,14653.61758574571
,,,,,,,695,13859.85406784284
,,,,,,,696,12530.141460737512
,,,,,,,697,11578.723571189696
,,,,,,,698,11010.941303545931
,,,,,,,699,10770.926913899799
,,,,,,,700,10750.483697485535
,,,,,,,701,11038.298437174624
,,,,,,,702,11672.704643272285
,,,,,,,703,12963.660236607959
,,,,,,,704,13752.378409959141
,,,,,,,705,14412.783959889692
,,,,,,,706,15112.098270732893
,,,,,,,707,15092.639923030998
,,,,,,,708,15553.482110942809
,,,,,,,709,16498.078321735662
,,,,,,,710,16678.46996954483
,,,,,,,711,16542.16136268097
,,,,,,,712,16442.046928949545
,,,,,,,713,16633.952515209774
,,,,,,,714,17031.91584448431
,,,,,,,715,16607.549504140294
,,,,,,,716,16177.082531923383
,,,,,,,717,15468.941099690364
,,,,,,,718,14919.8991083006
,,,,,,,719,14038.348380458896
,,,,,,,720,13511.859188314424
,,,,,,,721,12576.224985260718
,,,,,,,722,11961.171003045993
,,,,,,,723,11505.883950741418
,,,,,,,724,11593.342871109462
,,,,,,,725,11910.743344625325
,,,,,,,726,13173.405534378147
,,,,,,,727,15397.517785910024
,,,,,,,728,16322.350171092212
,,,,,,,729,16876.911592879092
,,,,,,,730,17044.59119407553
,,,,,,,731,17364.59021343873
,,,,,,,732,17155.952768993535
,,,,,,,733,16762.04793193553
,,,,,,,734,16493.205552366202
,,,,,,,735,15768.97892297587
,,,,,,,736,16012.775089460132
,,,,,,,737,16851.143341100567
,,,,,,,738,18389.15915221195
,,,,,,,739,18552.339896933758
,,,,,,,740,17591.01381157872
,,,,,,,741,17097.005450714605
,,,,,,,742,15709.579338702135
,,,,,,,743,14508.496734662913
,,,,,,,744,12803.355744923281
,,,,,,,745,12162.288533516179
,,,,,,,746,11750.656059635523
,,,,,,,747,11530.043484441932
,,,,,,,748,11519.739555889257
,,,,,,,749,11886.925985855087
,,,,,,,750,12860.698312369772
,,,,,,,751,15164.471863104889
,,,,,,,752,15989.293954751824
,,,,,,,753,16534.752531581875
,,,,,,,754,16758.99811190478
,,,,,,,755,16970.684384569337
,,,,,,,756,17214.693790502904
,,,,,,,757,16651.263591247738
,,,,,,,758,16548.073550389367
,,,,,,,759,15864.97733943002
,,,,,,,760,16186.924276367334
,,,,,,,761,16677.02093310095
,,,,,,,762,17269.859331943702
,,,,,,,763,17828.338408729436
,,,,,,,764,17662.41530550843
,,,,,,,765,16944.229799307468
,,,,,,,766,15844.351629719607
,,,,,,,767,14302.522303805543
,,,,,,,768,13012.651752132844
,,,,,,,769,12194.982604245839
,,,,,,,770,11916.0039122491
,,,,,,,771,11726.968628157652
,,,,,,,772,11712.949374130114
,,,,,,,773,12006.033607745505
,,,,,,,774,12808.388195926871
,,,,,,,775,14012.584095925939
,,,,,,,776,14469.084133563068
,,,,,,,777,15917.137692352711
,,,,,,,778,16655.819972783112
,,,,,,,779,17324.71443641877
,,,,,,,780,17178.242738219913
,,,,,,,781,16991.391422813904
,,,,,,,782,16623.980843473455
,,,,,,,783,17228.540469348216
,,,,,,,784,17082.897925473164
,,,,,,,785,17523.169945112524
,,,,,,,786,17990.36666861361
,,,,,,,787,17957.155864148655
,,,,,,,788,17193.173466916807
,,,,,,,789,16736.903529522646
